SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2022-23|20400|Trout Lake School District|13|10.218|2022|ESD 112|Trout Lake|2 Year / CTC|0.1|0.07074|District Wide|Private/OOS - 2Yr/CTC|0.091962
2022-23|20400|Trout Lake School District|13|10.218|2022|ESD 112|Trout Lake|4 Year|0.5|0.4323|District Wide|Private/OOS - 4Yr|2.80995
2022-23|20400|Trout Lake School District|13|10.218|2022|ESD 112|Trout Lake|4 Year|0.1|0.4323|District Wide|WSU|0.56199
2022-23|20400|Trout Lake School District|13|10.218|2022|ESD 112|Trout Lake|4 Year|0.505|0.4323|District Wide|WWU|2.8380495
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|2 Year / CTC|0.09|0.28914572862|District Wide|Bellevue|5.1785999995842
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|4 Year|0.025|0.16522613064|District Wide|EWU|0.821999999934
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|2 Year / CTC|0.38|0.28914572862|District Wide|Highline College|21.8651999982444
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.28914572862|District Wide|Other 2Yr/CTC|2.3015999998152
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|4 Year|0.025|0.16522613064|District Wide|Other 4Yr|0.821999999934
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|2 Year / CTC|0.025|0.28914572862|District Wide|Private/OOS - 2Yr/CTC|1.4384999998845
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|4 Year|0.06|0.16522613064|District Wide|Private/OOS - 4Yr|1.9727999998416
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|2 Year / CTC|0.07|0.28914572862|District Wide|Seattle Central College|4.0277999996766
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.28914572862|District Wide|South Seattle College|2.876999999769
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|4 Year|0.11|0.16522613064|District Wide|UW|3.6167999997096
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|4 Year|0.06|0.16522613064|District Wide|WSU|1.9727999998416
2014-15|17406|Tukwila School District|199|137|2014|Puget Sound ESD|Tukwila|4 Year|0.06|0.16522613064|District Wide|WWU|1.9727999998416
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|2 Year / CTC|0.08|0.248|District Wide|Bellevue|4.7616
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|4 Year|0.01|0.2015|District Wide|EWU|0.4836
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|2 Year / CTC|0.18|0.248|District Wide|Highline College|10.7136
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|2 Year / CTC|0.06|0.248|District Wide|Other 2Yr/CTC|3.5712
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|4 Year|0.01|0.2015|District Wide|Other 4Yr|0.4836
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|2 Year / CTC|0.08|0.248|District Wide|Private/OOS - 2Yr/CTC|4.7616
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|4 Year|0.06|0.2015|District Wide|Private/OOS - 4Yr|2.9016
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|2 Year / CTC|0.08|0.248|District Wide|Seattle Central College|4.7616
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|2 Year / CTC|0.12|0.248|District Wide|South Seattle College|7.1424
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|4 Year|0.25|0.2015|District Wide|UW|12.09
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|4 Year|0.035|0.2015|District Wide|WSU|1.6926
2015-16|17406|Tukwila School District|240|186|2015|Puget Sound ESD|Tukwila|4 Year|0.07|0.2015|District Wide|WWU|3.3852
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|2 Year / CTC|0.07|0.2345971563|District Wide|Bellevue|3.464999998551
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|4 Year|0.05|0.2345971563|District Wide|EWU|2.474999998965
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|2 Year / CTC|0.24|0.2345971563|District Wide|Highline College|11.879999995032
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|2 Year / CTC|0.11|0.2345971563|District Wide|Other 2Yr/CTC|5.444999997723
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|4 Year|0.035|0.2345971563|District Wide|Other 4Yr|1.7324999992755
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|2 Year / CTC|0.035|0.2345971563|District Wide|Private/OOS - 2Yr/CTC|1.7324999992755
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|4 Year|0.08|0.2345971563|District Wide|Private/OOS - 4Yr|3.959999998344
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.2345971563|District Wide|Seattle Central College|1.979999999172
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.2345971563|District Wide|South Seattle College|1.979999999172
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|4 Year|0.27|0.2345971563|District Wide|UW|13.364999994411
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|4 Year|0.01|0.2345971563|District Wide|WSU|0.494999999793
2016-17|17406|Tukwila School District|211|165|2016|Puget Sound ESD|Tukwila|4 Year|0.04|0.2345971563|District Wide|WWU|1.979999999172
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.23932038822|District Wide|Bellevue|2.464999998666
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|4 Year|0.035|0.2475728154|District Wide|EWU|1.784999999034
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|2 Year / CTC|0.28|0.23932038822|District Wide|Highline College|13.8039999925296
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.23932038822|District Wide|Other 2Yr/CTC|1.9719999989328
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|4 Year|0.05|0.2475728154|District Wide|Other 4Yr|2.54999999862
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|2 Year / CTC|0.035|0.23932038822|District Wide|Private/OOS - 2Yr/CTC|1.7254999990662
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|4 Year|0.04|0.2475728154|District Wide|Private/OOS - 4Yr|2.039999998896
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.23932038822|District Wide|Seattle Central College|1.9719999989328
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|2 Year / CTC|0.07|0.23932038822|District Wide|South Seattle College|3.4509999981324
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|4 Year|0.32|0.2475728154|District Wide|UW|16.319999991168
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|4 Year|0.04|0.2475728154|District Wide|WSU|2.039999998896
2017-18|17406|Tukwila School District|206|170|2017|Puget Sound ESD|Tukwila|4 Year|0.035|0.2475728154|District Wide|WWU|1.784999999034
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.21046511625|District Wide|Bellevue|0.4524999999375
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|4 Year|0.01|0.31148837205|District Wide|EWU|0.6696999999075
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|2 Year / CTC|0.27|0.21046511625|District Wide|Highline College|12.2174999983125
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|2 Year / CTC|0.07|0.21046511625|District Wide|Other 2Yr/CTC|3.1674999995625
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|4 Year|0.01|0.31148837205|District Wide|Other 4Yr|0.6696999999075
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|2 Year / CTC|0.035|0.21046511625|District Wide|Private/OOS - 2Yr/CTC|1.58374999978125
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|4 Year|0.12|0.31148837205|District Wide|Private/OOS - 4Yr|8.03639999889
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.21046511625|District Wide|Seattle Central College|2.2624999996875
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.21046511625|District Wide|South Seattle College|0.4524999999375
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|4 Year|0.36|0.31148837205|District Wide|UW|24.10919999667
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|4 Year|0.07|0.31148837205|District Wide|WSU|4.6878999993525
2018-19|17406|Tukwila School District|215|181|2018|Puget Sound ESD|Tukwila|4 Year|0.01|0.31148837205|District Wide|WWU|0.6696999999075
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|2 Year / CTC|0.1|0.26583333348|District Wide|Bellevue|5.742000003168
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|4 Year|0.01|0.26583333348|District Wide|EWU|0.5742000003168
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|2 Year / CTC|0.18|0.26583333348|District Wide|Highline College|10.3356000057024
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|2 Year / CTC|0.1|0.26583333348|District Wide|Other 2Yr/CTC|5.742000003168
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|4 Year|0.03|0.26583333348|District Wide|Other 4Yr|1.7226000009504
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.26583333348|District Wide|Private/OOS - 2Yr/CTC|2.2968000012672
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|4 Year|0.12|0.26583333348|District Wide|Private/OOS - 4Yr|6.8904000038016
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|2 Year / CTC|0.035|0.26583333348|District Wide|Seattle Central College|2.0097000011088
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|2 Year / CTC|0.07|0.26583333348|District Wide|South Seattle College|4.0194000022176
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|4 Year|0.28|0.26583333348|District Wide|UW|16.0776000088704
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|4 Year|0.03|0.26583333348|District Wide|WSU|1.7226000009504
2019-20|17406|Tukwila School District|216|174|2019|Puget Sound ESD|Tukwila|4 Year|0.01|0.26583333348|District Wide|WWU|0.5742000003168
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.24368200836|District Wide|Bellevue|0.5823999999804
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|4 Year|0.01|0.31330543932|District Wide|EWU|0.7487999999748
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|2 Year / CTC|0.24|0.24368200836|District Wide|Highline College|13.9775999995296
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|2 Year / CTC|0.08|0.24368200836|District Wide|Other 2Yr/CTC|4.6591999998432
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|4 Year|0.01|0.31330543932|District Wide|Other 4Yr|0.7487999999748
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.24368200836|District Wide|Private/OOS - 2Yr/CTC|0.5823999999804
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|4 Year|0.11|0.31330543932|District Wide|Private/OOS - 4Yr|8.2367999997228
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.24368200836|District Wide|Seattle Central College|2.911999999902
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.24368200836|District Wide|South Seattle College|2.911999999902
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|4 Year|0.37|0.31330543932|District Wide|UW|27.7055999990676
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|4 Year|0.01|0.31330543932|District Wide|WSU|0.7487999999748
2020-21|17406|Tukwila School District|239|208|2020|Puget Sound ESD|Tukwila|4 Year|0.03|0.31330543932|District Wide|WWU|2.2463999999244
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.214|District Wide|Bellevue|2.1721
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|4 Year|0.01|0.2996|District Wide|EWU|0.608188
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|2 Year / CTC|0.25|0.214|District Wide|Highline College|10.8605
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.214|District Wide|Other 2Yr/CTC|1.73768
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|4 Year|0.03|0.2996|District Wide|Other 4Yr|1.824564
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.214|District Wide|Private/OOS - 2Yr/CTC|0.43442
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|4 Year|0.19|0.2996|District Wide|Private/OOS - 4Yr|11.555572
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.214|District Wide|Seattle Central College|0.43442
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|2 Year / CTC|0.05|0.214|District Wide|South Seattle College|2.1721
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|4 Year|0.3|0.2996|District Wide|UW|18.24564
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|4 Year|0.03|0.2996|District Wide|WSU|1.824564
2021-22|17406|Tukwila School District|203|173.768|2021|Puget Sound ESD|Tukwila|4 Year|0.035|0.2996|District Wide|WWU|2.128658
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|2 Year / CTC|0.025|0.223076923|District Wide|Bellevue|1.087499999625
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|4 Year|0.025|0.21415384608|District Wide|EWU|1.04399999964
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|2 Year / CTC|0.28|0.223076923|District Wide|Highline College|12.1799999958
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|2 Year / CTC|0.06|0.223076923|District Wide|Other 2Yr/CTC|2.6099999991
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|4 Year|0.025|0.21415384608|District Wide|Other 4Yr|1.04399999964
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|2 Year / CTC|0.025|0.223076923|District Wide|Private/OOS - 2Yr/CTC|1.087499999625
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|4 Year|0.2|0.21415384608|District Wide|Private/OOS - 4Yr|8.35199999712
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|2 Year / CTC|0.06|0.223076923|District Wide|Seattle Central College|2.6099999991
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|2 Year / CTC|0.025|0.223076923|District Wide|South Seattle College|1.087499999625
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|4 Year|0.23|0.21415384608|District Wide|UW|9.604799996688
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|4 Year|0.025|0.21415384608|District Wide|WSU|1.04399999964
2022-23|17406|Tukwila School District|195|174|2022|Puget Sound ESD|Tukwila|4 Year|0.025|0.21415384608|District Wide|WWU|1.04399999964
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|2 Year / CTC|0.04|0.2598086124|District Wide|Bellevue|2.171999999664
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|4 Year|0.01|0.27712918656|District Wide|EWU|0.5791999999104
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|2 Year / CTC|0.36|0.2598086124|District Wide|Highline College|19.547999996976
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|2 Year / CTC|0.07|0.2598086124|District Wide|Other 2Yr/CTC|3.800999999412
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|4 Year|0.01|0.27712918656|District Wide|Other 4Yr|0.5791999999104
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|2 Year / CTC|0.035|0.2598086124|District Wide|Private/OOS - 2Yr/CTC|1.900499999706
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|4 Year|0.08|0.27712918656|District Wide|Private/OOS - 4Yr|4.6335999992832
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.2598086124|District Wide|Seattle Central College|0.542999999916
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|2 Year / CTC|0.01|0.2598086124|District Wide|South Seattle College|0.542999999916
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|4 Year|0.33|0.27712918656|District Wide|UW|19.1135999970432
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|4 Year|0.01|0.27712918656|District Wide|WSU|0.5791999999104
2023-24|17406|Tukwila School District|209|181|2023|Puget Sound ESD|Tukwila|4 Year|0.05|0.27712918656|District Wide|WWU|2.895999999552
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|2 Year / CTC|0.05|0.3624|District Wide|Clark|1.01472
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|4 Year|0.19|0.21744|District Wide|CWU|2.3135616
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|4 Year|0.05|0.21744|District Wide|EWU|0.608832
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|2 Year / CTC|0.44|0.3624|District Wide|Lower Columbia|8.929536
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|2 Year / CTC|0.05|0.3624|District Wide|Other 2Yr/CTC|1.01472
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|4 Year|0.05|0.21744|District Wide|Other 4Yr|0.608832
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|2 Year / CTC|0.05|0.3624|District Wide|Private/OOS - 2Yr/CTC|1.01472
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|4 Year|0.19|0.21744|District Wide|Private/OOS - 4Yr|2.3135616
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|4 Year|0.05|0.21744|District Wide|WSU|0.608832
2014-15|35200|Wahkiakum School District|56|50.736|2014|ESD 112|Wahkiakum|4 Year|0.05|0.21744|District Wide|WWU|0.608832
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.2905|District Wide|Clark|0.95865
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|4 Year|0.1|0.2075|District Wide|CWU|0.68475
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|4 Year|0.1|0.2075|District Wide|EWU|0.68475
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|2 Year / CTC|0.43|0.2905|District Wide|Lower Columbia|4.122195
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.2905|District Wide|Other 2Yr/CTC|0.95865
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|4 Year|0.1|0.2075|District Wide|Other 4Yr|0.68475
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.2905|District Wide|Private/OOS - 2Yr/CTC|0.95865
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|4 Year|0.1|0.2075|District Wide|Private/OOS - 4Yr|0.68475
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|4 Year|0.1|0.2075|District Wide|WSU|0.68475
2015-16|35200|Wahkiakum School District|33|27.39|2015|ESD 112|Wahkiakum|4 Year|0.1|0.2075|District Wide|WWU|0.68475
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.28576|District Wide|Clark|0.914432
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|4 Year|0.1|0.23218|District Wide|CWU|0.742976
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|4 Year|0.1|0.23218|District Wide|EWU|0.742976
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|2 Year / CTC|0.5|0.28576|District Wide|Lower Columbia|4.57216
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.28576|District Wide|Other 2Yr/CTC|0.914432
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|4 Year|0.1|0.23218|District Wide|Other 4Yr|0.742976
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.28576|District Wide|Private/OOS - 2Yr/CTC|0.914432
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|4 Year|0.25|0.23218|District Wide|Private/OOS - 4Yr|1.85744
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|4 Year|0.1|0.23218|District Wide|WSU|0.742976
2016-17|35200|Wahkiakum School District|32|28.576|2016|ESD 112|Wahkiakum|4 Year|0.1|0.23218|District Wide|WWU|0.742976
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|2 Year / CTC|0.05|0.2002|District Wide|Clark|0.34034
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|4 Year|0.05|0.2639|District Wide|CWU|0.44863
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|4 Year|0.15|0.2639|District Wide|EWU|1.34589
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|2 Year / CTC|0.15|0.2002|District Wide|Lower Columbia|1.02102
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|2 Year / CTC|0.05|0.2002|District Wide|Other 2Yr/CTC|0.34034
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|4 Year|0.05|0.2639|District Wide|Other 4Yr|0.44863
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|2 Year / CTC|0.17|0.2002|District Wide|Private/OOS - 2Yr/CTC|1.157156
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|4 Year|0.43|0.2639|District Wide|Private/OOS - 4Yr|3.858218
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|4 Year|0.05|0.2639|District Wide|WSU|0.44863
2017-18|35200|Wahkiakum School District|34|30.94|2017|ESD 112|Wahkiakum|4 Year|0.05|0.2639|District Wide|WWU|0.44863
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.1992|District Wide|Clark|0.7968
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|4 Year|0.1|0.2324|District Wide|CWU|0.9296
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|4 Year|0.1|0.2324|District Wide|EWU|0.9296
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|2 Year / CTC|0.6|0.1992|District Wide|Lower Columbia|4.7808
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.1992|District Wide|Other 2Yr/CTC|0.7968
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|4 Year|0.1|0.2324|District Wide|Other 4Yr|0.9296
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|2 Year / CTC|0.305|0.1992|District Wide|Private/OOS - 2Yr/CTC|2.43024
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|4 Year|0.305|0.2324|District Wide|Private/OOS - 4Yr|2.83528
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|4 Year|0.1|0.2324|District Wide|WSU|0.9296
2018-19|35200|Wahkiakum School District|40|33.2|2018|ESD 112|Wahkiakum|4 Year|0.1|0.2324|District Wide|WWU|0.9296
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.2225|District Wide|Clark|0.95675
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|4 Year|0.1|0.2492|District Wide|CWU|1.07156
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|4 Year|0.1|0.2492|District Wide|EWU|1.07156
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|2 Year / CTC|0.33|0.2225|District Wide|Lower Columbia|3.157275
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.2225|District Wide|Other 2Yr/CTC|0.95675
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|4 Year|0.1|0.2492|District Wide|Other 4Yr|1.07156
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|2 Year / CTC|0.1|0.2225|District Wide|Private/OOS - 2Yr/CTC|0.95675
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|4 Year|0.1|0.2492|District Wide|Private/OOS - 4Yr|1.07156
2019-20|35200|Wahkiakum School District|43|38.27|2019|ESD 112|Wahkiakum|4 Year|0.1|0.2492|District Wide|WSU|1.07156
