SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|08401|Castle Rock School District|0|0|2022|ESD 112|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|08402|Kalama School District|0|0|2022|ESD 112|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|16048|Quilcene School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|16050|Port Townsend School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Bellevue|2 Year / CTC|0.13|0.0704580152671756|District Wide|Bellevue|1.1999
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Chehalis|4 Year|0.24|0.130076335877863|District Wide|Private/OOS - 4Yr|4.0896
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Colfax|4 Year|0.62|0.336030534351145|District Wide|Private/OOS - 4Yr|27.2924
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Colville|2 Year / CTC|0.09|0.0487786259541985|District Wide|Spokane Falls|0.5751
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Elma|4 Year|0.15|0.0812977099236641|District Wide|Private/OOS - 4Yr|1.5975
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Ferndale|4 Year|0.24|0.130076335877863|District Wide|Private/OOS - 4Yr|4.0896
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Grandview|2 Year / CTC|0.18|0.0975572519083969|District Wide|Columbia Basin|2.3004
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Issaquah|2 Year / CTC|0.13|0.0704580152671756|District Wide|Bellevue|1.1999
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Lake Chelan|2 Year / CTC|0.26|0.140916030534351|District Wide|Wenatchee Valley|4.7996
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Marysville|4 Year|0.2|0.108396946564886|District Wide|Private/OOS - 4Yr|2.84
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Nine Mile Falls|2 Year / CTC|0.21|0.11381679389313|District Wide|Spokane Falls|3.1311
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Okanogan|4 Year|0.2|0.108396946564886|District Wide|EWU|2.84
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Palouse|4 Year|0.38|0.205954198473282|District Wide|WSU|10.2524
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Peninsula|2 Year / CTC|0.17|0.0921374045801527|District Wide|Tacoma|2.0519
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Pullman|2 Year / CTC|0.12|0.0650381679389313|District Wide|Spokane Falls|1.0224
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Renton|2 Year / CTC|0.25|0.135496183206107|District Wide|Bellevue|4.4375
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Richland|4 Year|0.34|0.184274809160305|District Wide|Private/OOS - 4Yr|8.2076
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Royal|4 Year|0.2|0.108396946564886|District Wide|Private/OOS - 4Yr|2.84
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Snoqualmie Valley|2 Year / CTC|0.13|0.0704580152671756|District Wide|Bellevue|1.1999
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|South Bend|4 Year|0.3|0.162595419847328|District Wide|Private/OOS - 4Yr|6.39
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Spokane|2 Year / CTC|0.18|0.0975572519083969|District Wide|Spokane Falls|2.3004
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Spokane|4 Year|0.31|0.168015267175573|District Wide|Private/OOS - 4Yr|6.8231
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Sumner|2 Year / CTC|0.17|0.0921374045801527|District Wide|Pierce College|2.0519
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Sunnyside|4 Year|0.23|0.124656488549618|District Wide|Private/OOS - 4Yr|3.7559
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Tenino|2 Year / CTC|0.17|0.0921374045801527|District Wide|Centralia|2.0519
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Tonasket|4 Year|0.36|0.195114503816794|District Wide|Private/OOS - 4Yr|9.2016
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Toppenish|2 Year / CTC|0.17|0.0921374045801527|District Wide|Yakima Valley College|2.0519
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Tumwater|2 Year / CTC|0.2|0.108396946564886|District Wide|South Puget Sound|2.84
2022-23|17210|Federal Way School District|131|71|2022|Puget Sound ESD|Wahluke|2 Year / CTC|0.2|0.108396946564886|District Wide|Columbia Basin|2.84
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Bellevue|2 Year / CTC|0.13|0.102642740619902|District Wide|Bellevue|16.3592
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Chehalis|4 Year|0.24|0.189494290375204|District Wide|Private/OOS - 4Yr|55.7568
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Colfax|4 Year|0.62|0.48952691680261|District Wide|Private/OOS - 4Yr|372.0992
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Colville|2 Year / CTC|0.09|0.0710603588907015|District Wide|Spokane Falls|7.8408
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Elma|4 Year|0.15|0.118433931484502|District Wide|Private/OOS - 4Yr|21.78
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Ferndale|4 Year|0.24|0.189494290375204|District Wide|Private/OOS - 4Yr|55.7568
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Grandview|2 Year / CTC|0.18|0.142120717781403|District Wide|Columbia Basin|31.3632
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Issaquah|2 Year / CTC|0.13|0.102642740619902|District Wide|Bellevue|16.3592
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Lake Chelan|2 Year / CTC|0.26|0.205285481239804|District Wide|Wenatchee Valley|65.4368
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Marysville|4 Year|0.2|0.157911908646003|District Wide|Private/OOS - 4Yr|38.72
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Nine Mile Falls|2 Year / CTC|0.21|0.165807504078303|District Wide|Spokane Falls|42.6888
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Okanogan|4 Year|0.2|0.157911908646003|District Wide|EWU|38.72
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Palouse|4 Year|0.38|0.300032626427406|District Wide|WSU|139.7792
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Peninsula|2 Year / CTC|0.17|0.134225122349103|District Wide|Tacoma|27.9752
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Pullman|2 Year / CTC|0.12|0.094747145187602|District Wide|Spokane Falls|13.9392
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Renton|2 Year / CTC|0.25|0.197389885807504|District Wide|Bellevue|60.5
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Richland|4 Year|0.34|0.268450244698206|District Wide|Private/OOS - 4Yr|111.9008
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Royal|4 Year|0.2|0.157911908646003|District Wide|Private/OOS - 4Yr|38.72
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Snoqualmie Valley|2 Year / CTC|0.13|0.102642740619902|District Wide|Bellevue|16.3592
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|South Bend|4 Year|0.3|0.236867862969005|District Wide|Private/OOS - 4Yr|87.12
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Spokane|2 Year / CTC|0.18|0.142120717781403|District Wide|Spokane Falls|31.3632
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Spokane|4 Year|0.31|0.244763458401305|District Wide|Private/OOS - 4Yr|93.0248
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Sumner|2 Year / CTC|0.17|0.134225122349103|District Wide|Pierce College|27.9752
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Sunnyside|4 Year|0.23|0.181598694942904|District Wide|Private/OOS - 4Yr|51.2072
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Tenino|2 Year / CTC|0.17|0.134225122349103|District Wide|Centralia|27.9752
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Tonasket|4 Year|0.36|0.284241435562806|District Wide|Private/OOS - 4Yr|125.4528
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Toppenish|2 Year / CTC|0.17|0.134225122349103|District Wide|Yakima Valley College|27.9752
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Tumwater|2 Year / CTC|0.2|0.157911908646003|District Wide|South Puget Sound|38.72
2022-23|17401|Highline School District|1226|968|2022|Puget Sound ESD|Wahluke|2 Year / CTC|0.2|0.157911908646003|District Wide|Columbia Basin|38.72
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Bellevue|2 Year / CTC|0.13|0.11659793814433|District Wide|Bellevue|2.9406
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Chehalis|4 Year|0.24|0.215257731958763|District Wide|Private/OOS - 4Yr|10.0224
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Colfax|4 Year|0.62|0.556082474226804|District Wide|Private/OOS - 4Yr|66.8856
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Colville|2 Year / CTC|0.09|0.0807216494845361|District Wide|Spokane Falls|1.4094
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Elma|4 Year|0.15|0.134536082474227|District Wide|Private/OOS - 4Yr|3.915
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Ferndale|4 Year|0.24|0.215257731958763|District Wide|Private/OOS - 4Yr|10.0224
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Grandview|2 Year / CTC|0.18|0.161443298969072|District Wide|Columbia Basin|5.6376
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Issaquah|2 Year / CTC|0.13|0.11659793814433|District Wide|Bellevue|2.9406
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Lake Chelan|2 Year / CTC|0.26|0.23319587628866|District Wide|Wenatchee Valley|11.7624
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Marysville|4 Year|0.2|0.179381443298969|District Wide|Private/OOS - 4Yr|6.96
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Nine Mile Falls|2 Year / CTC|0.21|0.188350515463918|District Wide|Spokane Falls|7.6734
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Okanogan|4 Year|0.2|0.179381443298969|District Wide|EWU|6.96
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Palouse|4 Year|0.38|0.340824742268041|District Wide|WSU|25.1256
2022-23|17406|Tukwila School District|194|174|2022|Puget Sound ESD|Peninsula|2 Year / CTC|0.17|0.152474226804124|District Wide|Tacoma|5.0286
